time,H,S,I,R,V,Vi,Vdp,Vdip
62.26226226226226,4.06002642017604e-12,1.4739493933876926e-14,7.785865885441279e-15,4.037501060356722e-12,937253.6480367043,937253.6480367043,1.000000000000001e-12,1.000000000000001e-12
62.36236236236236,4.06907648016854e-12,1.4735544631280575e-14,7.76998036325899e-15,4.0465709551740005e-12,934970.9069589606,934970.9069589606,1.000000000000001e-12,1.000000000000001e-12
62.46246246246246,4.078146990937156e-12,1.4731608235609602e-14,7.754157981751543e-15,4.0556612247197946e-12,932695.8531226061,932695.8531226061,1.000000000000001e-12,1.000000000000001e-12
62.56256256256256,4.087237997817895e-12,1.4727684691092345e-14,7.73839836264934e-15,4.064771914764153e-12,930428.450253674,930428.450253674,1.000000000000001e-12,1.000000000000001e-12
62.66266266266266,4.096349546252972e-12,1.4723773942291062e-14,7.722701130735553e-15,4.0739030711799454e-12,928168.6623058628,928168.6623058628,1.000000000000001e-12,1.000000000000001e-12
62.76276276276276,4.105481681791027e-12,1.4719875934101633e-14,7.707065913821663e-15,4.083054739943104e-12,925916.4534589715,925916.4534589715,1.000000000000001e-12,1.000000000000001e-12
62.86286286286286,4.1146344500872885e-12,1.471599061175263e-14,7.691492342723341e-15,4.092226967132813e-12,923671.788117335,923671.788117335,1.000000000000001e-12,1.000000000000001e-12
62.96296296296296,4.123807896903825e-12,1.4712117920804346e-14,7.675980051236385e-15,4.101419798931785e-12,921434.6309082827,921434.6309082827,1.000000000000001e-12,1.000000000000001e-12
63.06306306306306,4.1330020681097526e-12,1.4708257807148452e-14,7.660528676112948e-15,4.110633281626491e-12,919204.9466805994,919204.9466805994,1.000000000000001e-12,1.000000000000001e-12
63.16316316316316,4.142217009681428e-12,1.470441021700684e-14,7.645137857037983e-15,4.1198674616073825e-12,916982.7005030069,916982.7005030069,1.000000000000001e-12,1.000000000000001e-12
63.26326326326326,4.151452767702614e-12,1.4700575096931167e-14,7.629807236605913e-15,4.1291223853690776e-12,914767.8576626439,914767.8576626439,1.000000000000001e-12,1.000000000000001e-12
63.36336336336336,4.160709388364799e-12,1.469675239380194e-14,7.614536460297573e-15,4.1383980995107e-12,912560.3836635721,912560.3836635721,1.000000000000001e-12,1.000000000000001e-12
63.46346346346346,4.1699869179673096e-12,1.469294205482795e-14,7.599325176457101e-15,4.147694650736025e-12,910360.2442252833,910360.2442252833,1.000000000000001e-12,1.000000000000001e-12
63.56356356356356,4.179285402917557e-12,1.4689144027545304e-14,7.584173036269693e-15,4.157012085853742e-12,908167.4052812252,908167.4052812252,1.000000000000001e-12,1.000000000000001e-12
63.66366366366366,4.188604889731237e-12,1.46853582598169e-14,7.569079693738643e-15,4.166350451777681e-12,905981.8329773314,905981.8329773314,1.000000000000001e-12,1.000000000000001e-12
63.76376376376376,4.197945425032596e-12,1.4681584699831602e-14,7.55404480566336e-15,4.1757097955271005e-12,903803.4936705673,903803.4936705673,1.000000000000001e-12,1.000000000000001e-12
63.86386386386386,4.207307055554562e-12,1.4677823296103583e-14,7.53906803161726e-15,4.185090164226841e-12,901632.3539274869,901632.3539274869,1.000000000000001e-12,1.000000000000001e-12
63.96396396396396,4.216689828139032e-12,1.46740739974716e-14,7.524149033926038e-15,4.194491605107635e-12,899468.3805227918,899468.3805227918,1.000000000000001e-12,1.000000000000001e-12
