time,H,S,I,R,V,Vi,Vdp,Vdip
31.03103103103103,1.038206046909221e-12,1.713626099455264e-14,2.1069785914667382e-14,1.000000000000001e-12,2.3894489604764315e6,2.3894489604764315e6,1.000000000000001e-12,1.000000000000001e-12
31.13113113113113,1.0380771328510817e-12,1.712165048229963e-14,2.0955482368781125e-14,1.000000000000001e-12,2.38017515662119e6,2.38017515662119e6,1.000000000000001e-12,1.000000000000001e-12
31.23123123123123,1.0379495499984995e-12,1.710712392697529e-14,2.08424260715233e-14,1.000000000000001e-12,2.370959291279952e6,2.370959291279952e6,1.000000000000001e-12,1.000000000000001e-12
31.33133133133133,1.0378232754532683e-12,1.7092680550351635e-14,2.0730594902915687e-14,1.000000000000001e-12,2.3618008245961415e6,2.3618008245961415e6,1.000000000000001e-12,1.000000000000001e-12
31.43143143143143,1.0376982880167245e-12,1.707831962031217e-14,2.0619968396411242e-14,1.000000000000001e-12,2.3526992304126685e6,2.3526992304126685e6,1.000000000000001e-12,1.000000000000001e-12
31.53153153153153,1.0375745676170128e-12,1.7064040433001176e-14,2.0510527184010634e-14,1.000000000000001e-12,2.3436539926658175e6,2.3436539926658175e6,1.000000000000001e-12,1.000000000000001e-12
31.63163163163163,1.0374520945738563e-12,1.704984229174541e-14,2.04022522821099e-14,1.000000000000001e-12,2.334664601281946e6,2.334664601281946e6,1.000000000000001e-12,1.000000000000001e-12
31.73173173173173,1.0373308495904936e-12,1.7035724507008056e-14,2.0295125083484616e-14,1.000000000000001e-12,2.3257305521026053e6,2.3257305521026053e6,1.000000000000001e-12,1.000000000000001e-12
31.83183183183183,1.0372108137458152e-12,1.7021686396342808e-14,2.0189127349471408e-14,1.000000000000001e-12,2.316851346810776e6,2.316851346810776e6,1.000000000000001e-12,1.000000000000001e-12
31.93193193193193,1.0370919684866903e-12,1.700772728434872e-14,2.0084241202340605e-14,1.000000000000001e-12,2.308026492858116e6,2.308026492858116e6,1.000000000000001e-12,1.000000000000001e-12
32.032032032032035,1.0369742956204818e-12,1.699384650262557e-14,1.9980449117855225e-14,1.000000000000001e-12,2.2992555033932533e6,2.2992555033932533e6,1.000000000000001e-12,1.000000000000001e-12
32.132132132132135,1.036857777307742e-12,1.698004338972979e-14,1.987773391801126e-14,1.000000000000001e-12,2.290537897191069e6,2.290537897191069e6,1.000000000000001e-12,1.000000000000001e-12
32.232232232232235,1.0367423960550856e-12,1.6966317291131215e-14,1.9776078763953422e-14,1.000000000000001e-12,2.2818731985829985e6,2.2818731985829985e6,1.000000000000001e-12,1.000000000000001e-12
32.332332332332335,1.0366281347082339e-12,1.6952667559169814e-14,1.9675467149063043e-14,1.000000000000001e-12,2.2732609373883074e6,2.2732609373883074e6,1.000000000000001e-12,1.000000000000001e-12
32.432432432432435,1.0365149764452265e-12,1.693909355301373e-14,1.9575882892211775e-14,1.000000000000001e-12,2.2647006488463134e6,2.2647006488463134e6,1.000000000000001e-12,1.000000000000001e-12
